id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl,effects_1,effects_2,effects_3,effects_4,effects_5,effects_6,effects_7,effects_8,ailment_1,ailment_2,ailment_3,ailment_4,ailment_5,flavor_1,flavor_2,flavor_3,flavor_4
6958,2,0,Purple Tahoe Alien,146959,NULL,NULL,NULL,Hybrid,NULL,Alien Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4321,2,0,Super Cookies,147066,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1676,2,0,Tesla Tower,147701,NULL,NULL,NULL,Sativa,NULL,NULL,"Tingly, Uplifted, Relaxed, Creative, Energetic","Depression, Pain, Stress","Pepper, Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tingly, Uplifted, Relaxed, Creative, Energetic,,,,Depression, Pain, Stress,,,Pepper, Sweet, Berry,
8660,2,0,Wreck,148399,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
9315,2,0,Purple Maui,148578,NULL,NULL,NULL,Hybrid,NULL,Sunshine Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1856,2,0,Emerald OG,148794,NULL,NULL,NULL,Hybrid,NULL,California Breeders Association,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Anxious","Stress, Depression, Insomnia, Nausea",Citrus,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Anxious,,Stress, Depression, Insomnia, Nausea,,Citrus,,,
4037,2,0,Cinderella 99 BX-1,149013,NULL,NULL,NULL,Hybrid,NULL,Mosca Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1283,2,0,Sonoma Coma,149424,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Euphoric, Happy, Uplifted, Relaxed, Energetic, Dry Mouth, Paranoid","Depression, Stress, Pain, Lack of Appetite, Nausea",Citrus,"Richmond, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric, Happy, Uplifted, Relaxed, Energetic, Dry Mouth, Paranoid,,Depression, Stress, Pain, Lack of Appetite, Nausea,Citrus,,,
1870,2,0,Flo OG,149520,NULL,NULL,NULL,Indica,NULL,NULL,"Happy, Relaxed, Euphoric, Focused, Creative, Dry Mouth","Pain, Stress, Inflammation, Insomnia","Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Relaxed, Euphoric, Focused, Creative, Dry Mouth,,,Pain, Stress, Inflammation, Insomnia,,Sweet, Berry,,
2510,2,0,Fantasmo Express,150007,NULL,NULL,NULL,Hybrid,NULL,Mephisto Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5925,2,0,VCDC,150992,NULL,NULL,NULL,Hybrid,NULL,Moxie Seeds,"Relaxed,Happy,Euphoric,Focused,Uplifted",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed,Happy,Euphoric,Focused,Uplifted,,,,,,,,,#N/A,,,
2752,2,0,True Power OG,150993,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6437,2,0,24 Carat,151141,NULL,NULL,NULL,Hybrid,NULL,Mephisto Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3926,2,0,Hubbabubbasmelloscope,151161,NULL,NULL,NULL,Hybrid,NULL,Mephisto Genetics,#N/A,,"Sweet,Pungent,Flowery",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Sweet,Pungent,Flowery,
2451,2,0,Hula Girl,151506,NULL,NULL,NULL,Hybrid,NULL,Guerilla Farms,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4897,2,0,Kalifornia,151755,NULL,NULL,NULL,Hybrid,NULL,Bodhi Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7423,2,0,Jack Dawg,151785,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3361,2,0,Tesla,151952,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,"Uplifted,Relaxed,Happy,Euphoric,Giggly",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uplifted,Relaxed,Happy,Euphoric,Giggly,,,,,,,,,#N/A,,,
7677,2,0,Double Cheese,152192,NULL,NULL,NULL,Hybrid,NULL,Venus Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6676,2,0,Daybreaker,152679,NULL,NULL,NULL,Hybrid,NULL,Gage Green Group,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3447,2,0,Oregon Noble,153246,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3923,2,0,Sour Hound,153380,NULL,NULL,NULL,Hybrid,NULL,Mephisto Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3918,2,0,Tyrone Special,153383,NULL,NULL,NULL,Hybrid,NULL,Mephisto Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7060,2,0,Tsi Fly,154079,NULL,NULL,NULL,Hybrid,NULL,Mosca Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4079,2,0,Al Capone,154096,NULL,NULL,NULL,Hybrid,NULL,Best Coast Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4946,2,0,Deep Blue,154245,NULL,NULL,NULL,Hybrid,NULL,Bodhi Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2370,2,0,Killer Grape,154484,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3986,2,0,Raspberry Diesel,154567,NULL,NULL,NULL,Hybrid,NULL,Humboldt Seed Organisation,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2739,2,0,Power Diesel,154850,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
165,1,0,Hashberry,154875,NULL,NULL,NULL,Hybrid,0,Mandala Seeds,"Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious,Pain, Insomnia, Lack of Appetite, Muscle Spasms,,Berry, Sweet,,
1685,2,0,Trix,155079,NULL,NULL,NULL,Hybrid,NULL,Juan Moore,"Happy, Talkative, Uplifted, Energetic, Anxious","Stress, Depression","Sweet, Berry, Grape",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Talkative, Uplifted, Energetic, Anxious,,,,Stress, Depression,,,,Sweet, Berry, Grape,
2092,2,0,Sirius Black,155135,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Uplifted, Happy, Euphoric, Sleepy, Dry Mouth","Stress, Pain, Depression, Muscle Spasms","Sweet, Grape",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Uplifted, Happy, Euphoric, Sleepy, Dry Mouth,,,Stress, Pain, Depression, Muscle Spasms,,Sweet, Grape,,
1970,2,0,Locomotion,155504,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Euphoric, Relaxed, Happy, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Nausea",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric, Relaxed, Happy, Talkative, Dry Mouth, Paranoid, Anxious,,Stress, Pain, Depression, Nausea,,Earthy,,,
3983,2,0,707 Truthband,155599,NULL,NULL,NULL,Hybrid,NULL,Humboldt Seed Organisation,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1363,2,0,Original OG,156797,NULL,NULL,NULL,Hybrid,NULL,SD Meds,#N/A,,#N/A,"San Diego, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
820,1,0,Mendocino Madness,156980,NULL,NULL,NULL,Hybrid,,T.H.Seeds,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
2080,2,0,Rocky Mountain Blueberry,156996,NULL,NULL,NULL,Indica,NULL,NULL,"Euphoric, Uplifted, Relaxed, Energetic, Talkative, Dry Mouth, Paranoid","Stress, Depression, Pain","Blueberry, Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric, Uplifted, Relaxed, Energetic, Talkative, Dry Mouth, Paranoid,,Stress, Depression, Pain,,,Blueberry, Berry, Sweet,
3480,2,0,Gummo,157092,NULL,NULL,NULL,Hybrid,NULL,Franchise Genetics,"Euphoric,Uplifted,Happy,Relaxed,Aroused",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric,Uplifted,Happy,Relaxed,Aroused,,,,,,,,,#N/A,,,
5998,2,0,Funfetti,157180,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy,Relaxed,Euphoric,Energetic,Uplifted",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy,Relaxed,Euphoric,Energetic,Uplifted,,,,,,,,,#N/A,,,
5128,2,0,Simple Jack,157193,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6648,2,0,Truffle Shuffle,157593,NULL,NULL,NULL,Hybrid,NULL,Suny Cheba,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2871,2,0,Hot Rod,157785,NULL,NULL,NULL,Hybrid,NULL,Dungeons Vault Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4586,2,0,Black Moon,158034,NULL,NULL,NULL,Hybrid,NULL,Stoney Girl Gardens,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6745,2,0,Heavenly,158225,NULL,NULL,NULL,Hybrid,NULL,Best Coast Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3680,2,0,Painkiller XL,158648,NULL,NULL,NULL,Hybrid,NULL,Royal Queen,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4760,2,0,Cheddar,159903,NULL,NULL,NULL,Hybrid,NULL,SappFire Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3741,2,0,Grape Gazoo,160400,NULL,NULL,NULL,Hybrid,NULL,Red Bee Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3919,2,0,Toof Decay,160505,NULL,NULL,NULL,Hybrid,NULL,Mephisto Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2387,2,0,Dark Matter,160624,NULL,NULL,NULL,Hybrid,NULL,Kingdom Organic Seeds,#N/A,,"Citrus,Blueberry,Strawberry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Citrus,Blueberry,Strawberry,
4158,2,0,Candy Diesel,161206,NULL,NULL,NULL,Hybrid,NULL,THC Development Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7296,2,0,Jack Straw,161509,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6672,2,0,Cookie Dough,161821,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
25,1,0,Anesthesia,162165,NULL,NULL,NULL,Indica,0,,"Hungry, Sleepy, Happy, Euphoric, Creative, Paranoid, Anxious","Pain, Stress, Insomnia, Lack of Appetite",Earthy,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungry, Sleepy, Happy, Euphoric, Creative, Paranoid, Anxious,,Pain, Stress, Insomnia, Lack of Appetite,,Earthy,,,
1618,2,0,Sinai,162166,NULL,NULL,NULL,Sativa,NULL,NULL,"Euphoric, Uplifted, Relaxed, Talkative, Happy","Lack of Appetite, Stress",Pepper,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric, Uplifted, Relaxed, Talkative, Happy,,,,Lack of Appetite, Stress,,,,Pepper,,,
9395,2,0,Shiva,162167,NULL,NULL,NULL,Hybrid,NULL,Homegrown Fantaseeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
454,1,0,The Third Dimension,162228,NULL,NULL,NULL,Hybrid,196,TGA Seeds,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
9070,2,0,LemonAde,162357,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2234,2,0,CBD Therapy,162686,NULL,NULL,NULL,Hybrid,NULL,CBD Crew,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1398,2,0,Kens Kush,162990,NULL,NULL,NULL,Hybrid,NULL,Grandaddypurp Collective,#N/A,,#N/A,"Richmond, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7393,2,0,Cheese Bomb,164115,NULL,NULL,NULL,Hybrid,NULL,MTG Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
313,1,0,Purple Candy,164979,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression, Muscle Spasms","Sweet, Grape, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid,,Insomnia, Stress, Pain, Depression, Muscle Spasms,Sweet, Grape, Earthy,
2579,2,0,Grizzly,165130,NULL,NULL,NULL,Hybrid,NULL,Canadian Seed Lab,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2741,2,0,Blue Lime Pie,165804,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7765,2,0,Rock Bud,165904,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7932,2,0,BC Hash Plant,166067,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
8182,2,0,BC Mango,166069,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6112,2,0,Starburst,166480,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7574,2,0,Mystique,166673,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7020,2,0,Gorilla Cookies,168053,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4149,2,0,Narkosis,168197,NULL,NULL,NULL,Hybrid,NULL,Blim Burn,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1081,2,0,Sky Walker,168292,NULL,NULL,NULL,Hybrid,NULL,"Funny Farm, LLC",#N/A,,#N/A,"Topange, CA",NULL,400,0,0,700,0,0,70000,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1675,2,0,Tardis,168294,NULL,NULL,NULL,Hybrid,NULL,Homegrown Natural Wonders,"Talkative, Energetic, Happy, Creative, Uplifted, Dry Mouth","Depression, Stress, Nausea, Pain","Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Talkative, Energetic, Happy, Creative, Uplifted, Dry Mouth,,,Depression, Stress, Nausea, Pain,,Sweet, Earthy,,
2059,2,0,Purple Panty Dropper,169149,NULL,NULL,NULL,Hybrid,NULL,Humboldt Seed Company,"Relaxed, Uplifted, Euphoric, Horny, Happy, Dry Mouth, Anxious, Paranoid","Stress, Pain, Muscle Spasms, Insomnia, Depression","Berry, Grape, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Uplifted, Euphoric, Horny, Happy, Dry Mouth, Anxious, Paranoid,Stress, Pain, Muscle Spasms, Insomnia, Depression,Berry, Grape, Earthy,
6883,2,0,Purple Snow,169343,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4303,2,0,Dank Commander,170250,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2349,2,0,Banana Peel,170543,NULL,NULL,NULL,Hybrid,NULL,Illuminati Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3353,2,0,Stupor Glue,171025,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1682,2,0,Thunderstruck,171479,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Relaxed, Tingly, Uplifted, Talkative","Depression, Inflammation, Pain, Stress",Pine,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Relaxed, Tingly, Uplifted, Talkative,,,,Depression, Inflammation, Pain, Stress,,Pine,,,
5348,2,0,CBD Shark Shock,172057,NULL,NULL,NULL,Hybrid,NULL,CBD Crew,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6474,2,0,Adonis,172785,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1905,2,0,Grape Inferno,172850,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Relaxed, Sleepy, Hungry, Focused, Happy, Dry Mouth, Paranoid, Anxious","Insomnia, Pain, Stress, Depression, Inflammation",Citrus,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Hungry, Focused, Happy, Dry Mouth, Paranoid, Anxious,Insomnia, Pain, Stress, Depression, Inflammation,Citrus,,,
7225,2,0,Grape Lemonade,172851,NULL,NULL,NULL,Hybrid,NULL,Smoke-A-Lot,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5171,2,0,Snake Venom,172953,NULL,NULL,NULL,Hybrid,NULL,Moxie Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5505,2,0,Pootie Tang,173030,NULL,NULL,NULL,Hybrid,NULL,New House Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6002,2,0,Valley Girl,173032,NULL,NULL,NULL,Hybrid,NULL,Archive Seed Bank,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5665,2,0,Double Alien 18,173573,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2050,2,0,Purple Chemdawg,173677,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Euphoric, Happy, Uplifted, Creative, Dry Mouth, Anxious","Pain, Stress, Depression, Insomnia","Grape, Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Euphoric, Happy, Uplifted, Creative, Dry Mouth, Anxious,,Pain, Stress, Depression, Insomnia,,Grape, Earthy, Sweet,
109,1,0,Darth Vader OG,173834,NULL,NULL,NULL,Indica,0,,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression","Grape, Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid,,Insomnia, Stress, Pain, Depression,,Grape, Earthy, Sweet,
7079,2,0,Headbanger,174077,NULL,NULL,NULL,Hybrid,NULL,Karma Genetics,"Happy,Uplifted,Euphoric,Relaxed,Hungry",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy,Uplifted,Euphoric,Relaxed,Hungry,,,,,,,,,#N/A,,,
8344,2,0,Da Purps,174174,NULL,NULL,NULL,Hybrid,NULL,T.H.Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1603,2,0,Red Congolese,174492,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,"Energetic, Euphoric, Uplifted, Happy, Focused, Dry Mouth, Anxious","Stress, Depression, Pain",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energetic, Euphoric, Uplifted, Happy, Focused, Dry Mouth, Anxious,,Stress, Depression, Pain,,,Earthy,,,
5463,2,0,Tres Sister,174710,NULL,NULL,NULL,Hybrid,NULL,Top Dawg Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
