id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
131,1,0,Fire OG,351,NULL,NULL,NULL,Hybrid,0,Dark Heart Nursery,NULL,NULL,NULL,", CA",NULL,2000,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2007,2,0,Obama Kush,352,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Uplifted, Euphoric, Happy, Focused, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Nausea, Muscle Spasms","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,2,0,Pit Bull,356,NULL,NULL,NULL,Hybrid,NULL,Stoney Girl Gardens,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,2,0,Platinum GSC,357,NULL,NULL,NULL,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,0,Purple Kush,358,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Muscle Spasms","Earthy, Berry, Grape",NULL,NULL,127,NULL,NULL,5,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205,1,0,Kandy Kush,359,NULL,NULL,NULL,Hybrid,0,Reserva Privada,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1610,2,0,Schrom,360,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy, Relaxed, Uplifted, Energetic, Creative, Dry Mouth","Stress, Depression, Lack of Appetite, Muscle Spasms","Lemon, Citrus, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8328,2,0,White Elephant,376,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,2,0,Jack Haze,421,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6861,2,0,LA Cheese,422,NULL,NULL,NULL,Hybrid,NULL,Big Buddha Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,0,Chemdawg,471,NULL,NULL,NULL,Hybrid,0,Bud Rx Delivery,NULL,NULL,NULL,"Los Angeles, CA",NULL,1700,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2152,2,0,UW,474,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Hungry, Happy, Euphoric, Dry Mouth, Paranoid, Anxious","Insomnia, Stress, Pain, Lack of Appetite, Depression","Earthy, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,0,Warlock,495,NULL,NULL,NULL,Hybrid,0,Magus Genetics,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2334,2,0,Blue Bubba,512,NULL,NULL,NULL,Hybrid,NULL,Hazeman Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,0,Banana Kush,520,NULL,NULL,NULL,Hybrid,0,Crockett Family Farms,NULL,NULL,NULL,"Lake Forest, CA",NULL,1700,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9469,2,0,Chemmy Jones,533,NULL,NULL,NULL,Hybrid,NULL,Connoisseur Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,0,God Bud,605,NULL,NULL,NULL,Hybrid,0,Jordan of the Islands,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Inflammation, Insomnia","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,1,0,Grape God,637,NULL,NULL,NULL,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9353,2,0,Blue Hawaiian,652,NULL,NULL,NULL,Hybrid,NULL,Jordan of the Islands,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,0,UK Cheese,663,NULL,NULL,NULL,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,60,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1611,2,0,Seattle Cough,673,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy, Creative, Uplifted, Relaxed, Talkative, Dry Mouth, Paranoid","Depression, Stress, Inflammation, Nausea","Pine, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,2,0,Freezeland,707,NULL,NULL,NULL,Indica,NULL,NULL,"Happy, Euphoric, Relaxed, Sleepy, Dry Mouth, Paranoid","Stress, Insomnia, Depression, Lack of Appetite","Pine, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2,0,Black Cherry OG,730,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Uplifted, Happy, Euphoric, Tingly, Dry Mouth, Anxious, Paranoid","Insomnia, Pain, Stress, Depression","Berry, Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1,0,Romulan,747,NULL,NULL,NULL,Hybrid,0,Federation Seed Company,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Muscle Spasms","Earthy, Sweet",NULL,NULL,127,NULL,NULL,20,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8673,2,0,3D,785,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,0,Ice,786,NULL,NULL,NULL,Hybrid,0,Nirvana,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1474,2,0,Dirty Girl,803,NULL,NULL,NULL,Hybrid,NULL,The Clone Zone,"Happy, Uplifted, Euphoric, Creative, Energetic, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Insomnia","Sweet, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1,0,B-52,814,NULL,NULL,NULL,Hybrid,"39, 370",Homegrown Fantaseeds,"Relaxed, Uplifted, Focused, Euphoric, Creative, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Lack of Appetite, Depression","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2036,2,0,Plushberry,843,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,2,0,Mickey Kush,844,NULL,NULL,NULL,Sativa,NULL,Herbal Legends,"Happy, Uplifted, Energetic, Euphoric, Talkative, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Lack of Appetite","Earthy, Sweet, Pine","Thousand Oaks, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,2,0,Sasquatch,853,NULL,NULL,NULL,Hybrid,NULL,303 Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,2,0,Bubblegum,929,NULL,NULL,NULL,Hybrid,NULL,T.H.Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,2,0,Double Purple,933,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6970,2,0,Grape Stomper,939,NULL,NULL,NULL,Hybrid,NULL,Gage Green Group,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,2,0,Grapefruit Diesel,940,NULL,NULL,NULL,Hybrid,NULL,Next Generation Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,0,Lemon Skunk,942,NULL,NULL,NULL,Hybrid,370,Jordan of the Island,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
248,1,0,Master Kush,944,NULL,NULL,NULL,Hybrid,0,White Label Co.,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Depression",Earthy,NULL,NULL,127,NULL,NULL,15,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1261,2,0,New York Diesel,945,NULL,NULL,NULL,Sativa,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1,0,Shiva Skunk,950,NULL,NULL,NULL,Hybrid,0,Seed Bank,"Sleepy, Relaxed, Happy, Euphoric, Uplifted, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Lack of Appetite","Skunk, Sweet, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,1,0,Super Lemon Haze,951,NULL,NULL,NULL,Hybrid,0,Green House Seed Co.,"Happy, Uplifted, Euphoric, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Lemon, Citrus, Sweet","6150 White Oak Lane, CA",NULL,1300,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
993,2,0,Cherry OG,965,NULL,NULL,NULL,Hybrid,NULL,Emerald Triangle,NULL,NULL,NULL,"Pasadena, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,0,Godberry,977,NULL,NULL,NULL,Indica,0,,"Relaxed, Sleepy, Happy, Euphoric, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Muscle Spasms, Depression","Berry, Blueberry, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1599,2,0,Quantum Kush,1008,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Happy, Energetic, Uplifted, Euphoric, Relaxed, Dry Mouth, Paranoid, Anxious","Depression, Stress, Lack of Appetite, Pain","Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,0,Lemon OG,1017,NULL,NULL,NULL,Hybrid,0,Bud Rx Delivery,NULL,NULL,NULL,"Los Angeles, CA",NULL,1900,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
249,1,0,Maui,1018,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Talkative, Energetic, Happy, Uplifted, Euphoric, Dry Mouth, Anxious","Depression, Stress, Lack of Appetite","Citrus, Sweet",NULL,NULL,127,NULL,NULL,10,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279,1,0,Orange Kush,1041,NULL,NULL,NULL,Hybrid,0,Green Devil Genetics,"Relaxed, Happy, Uplifted, Sleepy, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Nausea","Citrus, Orange, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,1,0,Silver Surfer,1042,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Topange, CA",NULL,400,NULL,NULL,800,NULL,NULL,80000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283,1,0,Panama Red,1053,NULL,NULL,NULL,Hybrid,0,Sensi Seeds,"Happy, Uplifted, Energetic, Focused, Horny, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain","Citrus, Pine",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6698,2,0,Pineapple Skunk,1058,NULL,NULL,NULL,Hybrid,NULL,Humboldt Seed Organisation,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2,0,Girl Scout Cookies,1059,NULL,NULL,NULL,Hybrid,NULL,Cookie Family,NULL,NULL,NULL,"Los Angeles, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1,0,White Russian,1064,NULL,NULL,NULL,Hybrid,0,Serious Seeds,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1030,2,0,Sour Tangie,1065,NULL,NULL,NULL,Hybrid,NULL,Reserva Privada,"Happy, Uplifted, Euphoric, Relaxed, Energetic, Dry Mouth, Anxious","Stress, Depression, Pain, Lack of Appetite","Citrus, Orange","El Cajon, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,2,0,Cheddarhead,1066,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,0,Chemdawg #4,1070,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1683,2,0,Timewreck,1074,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Energetic, Uplifted, Talkative, Euphoric, Happy, Anxious, Dry Mouth","Depression, Pain, Stress, Lack of Appetite","Lemon, Lime",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,0,Ogre,1089,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1900,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1164,2,0,Black Magic,1090,NULL,NULL,NULL,Hybrid,NULL,Progressive Options,NULL,NULL,NULL,"Richmond, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,2,0,The Truth,1101,NULL,NULL,NULL,Hybrid,NULL,California Breeders Association,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,2,0,Alien,1107,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,2,0,Blue Hash,1109,NULL,NULL,NULL,Hybrid,NULL,Dinafem Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,2,0,O.G. Kush,1112,NULL,NULL,NULL,Sativa,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,2,0,Purple Elephant,1113,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Sleepy, Euphoric, Happy, Tingly, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Lack of Appetite, Depression","Sweet, Earthy, Grape",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1,0,The HOG,1115,NULL,NULL,NULL,Hybrid,,T.H.Seeds,"Sleepy, Euphoric, Relaxed, Happy, Tingly, Dry Mouth, Paranoid, Anxious","Stress, Depression, Insomnia, Nausea","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,1,0,Mango Kush,1172,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Mountain Ranch, CA",NULL,1400,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3422,2,0,Mean Misty,1173,NULL,NULL,NULL,Hybrid,NULL,The Clone Zone,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,0,Blueberry,1175,NULL,NULL,NULL,Hybrid,0,DJ Short,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Blueberry, Sweet, Berry","Lakeside, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,2,0,Sugar Plum,1177,NULL,NULL,NULL,Hybrid,NULL,Stoney Girl Gardens,"Euphoric, Happy, Relaxed, Uplifted, Creative, Dry Mouth, Paranoid","Pain, Stress, Inflammation, Lack of Appetite, Nausea","Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,2,0,Cherry Pie,1178,NULL,NULL,NULL,Indica,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,2,0,Black Betty,1180,NULL,NULL,NULL,Hybrid,NULL,Hugo Ramirez,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,2,0,Cream Caramel,1184,NULL,NULL,NULL,Hybrid,NULL,Sweet Seeds,"Relaxed, Happy, Sleepy, Euphoric, Focused, Dry Mouth, Anxious","Stress, Insomnia, Depression, Pain","Sweet, Honey, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,0,LA Woman,1192,NULL,NULL,NULL,Hybrid,0,DNA Genetics,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8529,2,0,Sweet God,1198,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2,0,Remedy,1217,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Happy, Uplifted, Focused, Dry Mouth","Stress, Pain, Depression, Insomnia, Inflammation","Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,2,0,Girl Scout Cookie,1222,NULL,NULL,NULL,Hybrid,NULL,N.E.,NULL,NULL,NULL,"Downey, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,2,0,Elephant,1243,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Creative, Focused, Relaxed, Euphoric",,"Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,2,0,AK47,1258,NULL,NULL,NULL,Hybrid,NULL,High Class Genetics,NULL,NULL,NULL,"San Clemente, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,0,Blue OG,1259,NULL,NULL,NULL,Hybrid,0,G13 Labs,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,1,0,Chernobyl,1271,NULL,NULL,NULL,Hybrid,0,TGA Seeds,NULL,NULL,NULL,"Pomona, CA",NULL,1700,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1119,2,0,Kosher Kush,1276,NULL,NULL,NULL,Hybrid,NULL,Reserva Privada,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Insomnia, Lack of Appetite",Earthy,"Valencia, CA, CA",NULL,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,0,Kali Mist,1332,NULL,NULL,NULL,Hybrid,0,Serious Seeds,"Energetic, Creative, Happy, Focused, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite, Muscle Spasms","Earthy, Sweet, Citrus","San Juan Capistrano, CA",NULL,1000,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,1,0,Super Skunk,1333,NULL,NULL,NULL,Hybrid,0,Seed Bank,"Relaxed, Happy, Sleepy, Hungry, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Skunk, Earthy, Sweet",NULL,NULL,127,NULL,NULL,80,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8312,2,0,Caramelicious,1369,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,AK-48,1449,NULL,NULL,NULL,Hybrid,0,Nirvana,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
258,1,0,MK Ultra,1453,NULL,NULL,NULL,Hybrid,0,T.H.Seeds,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Depression, Lack of Appetite","Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,1,0,Blue Dragon,1470,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,20,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7502,2,0,The Purps,1517,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,2,0,Sweet Cheese,1522,NULL,NULL,NULL,Hybrid,NULL,Sweet Seeds,"Euphoric, Uplifted, Happy, Energetic, Relaxed, Dry Mouth, Anxious, Paranoid","Depression, Stress, Lack of Appetite",Sweet,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,2,0,The Black,1576,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Sleepy, Happy, Tingly, Euphoric, Dry Mouth, Anxious, Paranoid","Insomnia, Stress, Pain, Muscle Spasms, Inflammation","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,1,0,Super Silver Haze,1631,NULL,NULL,NULL,Sativa,"267,370",Mr. Nice,"Happy, Uplifted, Euphoric, Energetic, Relaxed, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Citrus, Earthy, Sweet",NULL,NULL,127,NULL,NULL,30,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7507,2,0,Bubble Berry,1658,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,2,0,Charlie Sheen,1736,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"San Diego, CA",NULL,100,0,0,1900,0,0,190000,0,0,0,0,0,0,0,0,0
2058,2,0,Purple OG Kush,1741,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Insomnia, Depression, Lack of Appetite",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,2,0,Sour Tsunami,1770,NULL,NULL,NULL,Hybrid,NULL,Southern Humboldt Seed Collective,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1,0,THC Bomb,1855,NULL,NULL,NULL,Hybrid,0,Bomb Seeds,NULL,NULL,NULL,"Lake Forest, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
489,1,0,Aurora Indica,1889,NULL,NULL,NULL,Hybrid,"10, 267",Nirvana,"Relaxed, Happy, Sleepy, Euphoric, Uplifted, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Muscle Spasms, Inflammation","Pine, Skunk",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
916,2,0,Kush,1901,NULL,NULL,NULL,Hybrid,NULL,Spice of Life Seeds,NULL,NULL,NULL,"Alameda, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,2,0,Frisian Dew,1907,NULL,NULL,NULL,Hybrid,NULL,Dutch Passion Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,1,0,Chronic,1908,NULL,NULL,NULL,Hybrid,"267, 370, 17",Serious Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1163,2,0,Fruit Punch,1921,NULL,NULL,NULL,Hybrid,NULL,Heavyweight Seeds,"Happy, Uplifted, Euphoric, Energetic, Relaxed, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain, Nausea","Sweet, Berry","Richmond, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,0,Pot of Gold,1922,NULL,NULL,NULL,Hybrid,0,Flying Dutchmen Seed Company,"Relaxed, Sleepy, Euphoric, Hungry, Uplifted, Paranoid, Anxious, Dry Mouth","Insomnia, Pain, Lack of Appetite, Stress","Sweet, Grape, Pineapple",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1116,2,0,Granddaddy Purple,1939,NULL,NULL,NULL,Indica,NULL,PAPA GANJA,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Depression, Lack of Appetite","Berry, Grape, Sweet","Lake Forest, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
